"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Alias","Assignee Real Name","Hardware","Keywords","Number of Comments","Opened","OS","Priority","Reporter","Reporter Real Name","Severity","Version","Target Milestone","Tags","URL"
9222,"Apache httpd-2","mod_deflate","bugs","CLOSED","FIXED","mod_deflate should check Content-Encoding header","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","All",,2,"2002-05-18 13:35:35","All","P3","kaz","ASADA Kazuhisa","normal","2.0-HEAD","---",,
9223,"Apache httpd-2","mod_cgi","bugs","CLOSED","FIXED","Execution of CGI with multibyte query string fails with 500.","2005-03-20 17:06:12",,"Apache HTTPD Bugs Mailing List","PC","FAQ",6,"2002-05-18 14:58:12","All","P3","mmdirect","hoge taro","normal","2.0.35","---",,
9225,"Apache httpd-2","Build","bugs","CLOSED","INVALID","Httpd 2.0.36 chokes","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,2,"2002-05-18 23:26:48","other","P3","root","Dave Yadallee","blocker","2.0.36","---",,"http://www.nk.ca"
9229,"Apache httpd-2","mod_ssl","bugs","CLOSED","INVALID","SSL-virtual host does not work if it is not the first one in http.conf","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,2,"2002-05-19 11:52:43","Linux","P3","ltsang","lawrence","normal","2.0.36","---",,
9233,"Apache httpd-2","Build","bugs","CLOSED","FIXED","installing opt layout doesn't create runtimedir","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,2,"2002-05-19 12:49:27","Linux","P3","smileyjonathan","Jonathan Knispel","normal","2.0.36","---",,
9234,"Apache httpd-2","mod_ssl","bugs","CLOSED","FIXED","Redirect URL incorrectly contains extra characters when there is a SSL virtual host","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,4,"2002-05-19 13:07:15","Linux","P3","ltsang","lawrence","major","2.0.36","---",,
9244,"Apache httpd-2","Build","bugs","CLOSED","FIXED","--enable-http --enable-mods-shared=most causes link failure","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","All",,5,"2002-05-20 08:26:56","All","P3","robbat2","Robin Johnson","normal","2.0.36","---",,
9289,"Apache httpd-1.3","mod_proxy","bugs","CLOSED","WONTFIX","Add a banner word blocking directive in the mod_proxy","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","All",,2,"2002-05-21 16:13:15","All","P3","fan_xia","Fan Xia","enhancement","1.3.24","---",,
9290,"Apache httpd-2","Build","bugs","CLOSED","WORKSFORME","Unable to compile pcre support","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Sun",,4,"2002-05-21 17:22:45","Solaris","P3","dan.luther","Dan Luther","critical","2.0.36","---",,
9295,"Apache httpd-2","mpm_perchild","bugs","RESOLVED","DUPLICATE","Can't compile perchild.c under Solaris 8","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Sun",,2,"2002-05-21 21:53:21","Solaris","P3","apachebugs","James Dugal","normal","2.0.36","---",,
9299,"Apache httpd-2","mod_userdir","bugs","CLOSED","FIXED","UserDir cmd doesn't allow alternate dirs in some cases","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Other","PatchAvailable",4,"2002-05-22 04:25:48","Linux","P5","jay","jay ball","minor","2.0.36","---",,
9307,"Apache httpd-1.3","mod_autoindex","bugs","CLOSED","WONTFIX","mod_autoindex generates bad HTML","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","All",,6,"2002-05-22 11:04:27","All","P3","sparre","Jacob Sparre Andersen","major","1.3.24","---",,
9316,"Apache httpd-2","Build","bugs","CLOSED","FIXED","support ""apxs -q installbuilddir""","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,6,"2002-05-22 14:26:55","Linux","P3","smileyjonathan","Jonathan Knispel","enhancement","2.0.36","---",,
9319,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","Included error documents don't honor ServerSignature","2004-11-16 19:05:39",,"HTTP Server Documentation List","All",,5,"2002-05-22 15:34:17","All","P3","sandere","Sander","enhancement","2.0-HEAD","---",,"http://www.united-international.nl"
9329,"Apache httpd-2","mod_proxy","bugs","CLOSED","INVALID","the error page 502 looks weird","2005-03-20 17:06:12",,"Apache HTTPD Bugs Mailing List","PC",,3,"2002-05-22 21:12:54","All","P3","jfclere","jfclere","normal","2.0.36","---",,
9342,"Apache httpd-1.3","mod_headers","bugs","CLOSED","INVALID","wrong header sent","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,2,"2002-05-23 10:30:28","FreeBSD","P3","kaz","kaz","minor","1.3.24","---",,"http://bugs.php.net/bug.php?id=17359"
9365,"Apache httpd-1.3","mod_proxy","bugs","CLOSED","FIXED","Change in behaviour of ProxyPass and ProxyPassReverse","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Sun",,9,"2002-05-23 19:35:58","Solaris","P3","rtoub","Ron Toub","major","1.3.24","---",,
9370,"Apache httpd-2","mod_cache","bugs","CLOSED","FIXED","Unable to Exclude URLS from Cache","2005-03-20 17:06:12",,"Apache HTTPD Bugs Mailing List","PC",,2,"2002-05-24 03:58:47","All","P3","jcalvi",,"normal","2.0.36","---",,
9410,"Apache httpd-2","mpm_winnt","bugs","CLOSED","FIXED","Broken registry.c","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,3,"2002-05-25 05:48:33","Windows XP","P3","vasiliy","Vasiliy Gagin","normal","2.0.36","---",,
9412,"Apache httpd-2","All","bugs","CLOSED","INVALID","C CGI not working","2005-03-20 17:06:12",,"Apache HTTPD Bugs Mailing List","PC",,5,"2002-05-25 07:54:11","All","P3","dave.dyson","Dave Dyson","minor","2.0.36","---",,
9413,"Apache httpd-2","All","bugs","CLOSED","FIXED","apr_pool_userdata_set() should be used in mod_auth_digest.c, mod_suexec.c, ssl_scache.c.","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,4,"2002-05-25 08:17:49","Solaris","P3","nazonazo","Tsuyoshi SASAMOTO","major","2.0.36","---",,
9421,"Apache httpd-2","mod_isapi","bugs","CLOSED","DUPLICATE","Incorrect IP is reported to ISAPI modules","2005-03-20 17:06:12",,"Apache HTTPD Bugs Mailing List","PC",,2,"2002-05-26 08:00:23","All","P3","doychin","Doychin Bondzhev","normal","2.0.36","---",,
9424,"Apache httpd-1.3","Documentation","docs","CLOSED","FIXED","Typo in the Auth Howto","2004-11-16 19:05:39",,"HTTP Server Documentation List","Other",,2,"2002-05-26 12:02:15","other","P3","artjom","Artjom Grudnitsky","minor","1.3.23","---",,"http://httpd.apache.org/docs/howto/auth.html"
9427,"Apache httpd-1.3","Other mods","bugs","CLOSED","DUPLICATE","bad negotiation when started with LANG=cs_CZ","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","All",,4,"2002-05-26 19:19:19","Linux","P3","utx","Stanislav Brabec","minor","HEAD","---",,
9432,"Apache httpd-2","mod_ssl","bugs","CLOSED","INVALID","server does not respond to https from NS after servicing IE","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,3,"2002-05-27 03:22:59","Linux","P3","seth","Seth Sites","critical","2.0.36","---",,
9446,"Apache httpd-1.3","Documentation","docs","CLOSED","FIXED","Cosmetical fix of httpd.conf comments","2004-11-16 19:05:39",,"HTTP Server Documentation List","Other",,4,"2002-05-27 16:17:42","Linux","P3","utx","Stanislav Brabec","normal","HEAD","---",,"ftp://ftp.penguin.cz/pub/users/utx/MY/apache_1.3.9.diff"
9447,"Apache httpd-2","All","bugs","CLOSED","DUPLICATE","Apache bringing down system","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,6,"2002-05-27 19:12:35","Windows XP","P3","michael","Michael","blocker","2.0.36","---",,
9450,"Apache httpd-1.3","core","bugs","CLOSED","INVALID","Hanging onto connections","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,3,"2002-05-28 04:58:10","Linux","P3","mike","Mike Krieger","normal","1.3.23","---",,
9457,"Apache httpd-2","Build","bugs","CLOSED","FIXED","Compilation fails on HP-UX 10.20","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","HP","PatchAvailable",22,"2002-05-28 13:12:31","HP-UX","P3","l_faillie","Laurent Faillie","blocker","2.0.43","---",,
9464,"Apache httpd-2","mod_rewrite","bugs","CLOSED","INVALID","Error 400 when using mod_rewrite","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,2,"2002-05-28 16:46:29","Windows XP","P3","NoDoubt_97","Jeff","normal","2.0.36","---",,
9469,"Apache httpd-2","mod_ssl","bugs","CLOSED","FIXED","localtime not thread safe","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Sun",,2,"2002-05-28 21:09:54","Solaris","P3","erich.prchal","Erich Prchal","enhancement","2.0.36","---",,
9483,"Apache httpd-2","All","bugs","CLOSED","INVALID","Only latest written cookie is send by apache","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,2,"2002-05-29 07:35:34","Windows XP","P3","bouke_haarsma",,"normal","2.0.36","---",,"http://ibf.dhs.org"
9484,"Apache httpd-2","mod_vhost_alias","bugs","CLOSED","WONTFIX","Dynamic ServerAdmin configuration","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","All",,2,"2002-05-29 07:36:07","All","P3","naoki","Naoki","enhancement","2.0.36","---",,
9485,"Apache httpd-2","mpm_winnt","bugs","CLOSED","WORKSFORME","Sockets not being read when under load on MS ISA Firewall","2005-03-20 17:06:12",,"Apache HTTPD Bugs Mailing List","PC",,4,"2002-05-29 07:46:30","All","P3","craig","Craig Macdonald","normal","2.0.36","---",,
9488,"Apache httpd-2","mod_ssl","bugs","CLOSED","FIXED","HTTP/0.9 requests spoken on https port returns HTTP/1.0 response","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","All",,13,"2002-05-29 10:37:19","All","P3","lolo32","LoL","normal","2.0-HEAD","---",,
9490,"Apache httpd-2","Build","bugs","CLOSED","DUPLICATE","exports.c does not build on make install","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Sun",,2,"2002-05-29 12:44:20","Solaris","P3","david_clancy","David Clancy","blocker","2.0.36","---",,
9491,"Apache httpd-2","Other Modules","bugs","CLOSED","INVALID","modperl-2.0 Apache::compat isn't","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,2,"2002-05-29 13:07:29","Linux","P3","herp","Herbert Rosmanith","blocker","2.0.36","---",,
9493,"Apache httpd-2","mod_proxy","bugs","CLOSED","INVALID","reverse proxying https hangs browsers","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,3,"2002-05-29 14:21:13","Linux","P3","tggagne","Thomas Gagne","blocker","2.0.36","---",,
9497,"Apache httpd-1.3","mod_proxy","bugs","CLOSED","FIXED","mod_proxy does not maintain the request_rec->bytes_sent field (old bug #6841)","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","All",,2,"2002-05-29 16:42:16","All","P3","achowe","Anthony Howe","major","HEAD","---",,
9512,"Apache httpd-2","mod_autoindex","bugs","CLOSED","INVALID","Auto index fails with large number of files and or directories","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,6,"2002-05-30 02:26:36","Windows XP","P3","hunter","Chris Lewis","normal","2.0.36","---",,"http://tor.ath.cx:8080"
9513,"Apache httpd-2","Core","bugs","RESOLVED","WORKSFORME","Missing start menu items","2005-02-04 17:47:42",,"Apache HTTPD Bugs Mailing List","PC",,7,"2002-05-30 07:51:26","Windows XP","P3","olaf","Olaf van der Spek","normal","2.0.36","---",,
9534,"Apache httpd-2","mod_rewrite","bugs","CLOSED","FIXED","rewritemap using external map program gets out of sync","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC","PatchAvailable",10,"2002-05-31 03:40:34","Linux","P3","bruno","Bruno Wolff III","normal","2.0.40","---",,
9537,"Apache httpd-1.3","core","bugs","CLOSED","FIXED","Additional ServerTokens","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Other",,4,"2002-05-31 06:10:00","other","P3","sysadmin","Systems Administrator","enhancement","HEAD","---",,
9540,"Apache httpd-1.3","Other","bugs","CLOSED","DUPLICATE","httpd on cygwin/WinXP transmit garbage if size >32K","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,4,"2002-05-31 14:29:51","Windows XP","P3","paulmcferrin","Paul McFerrin","blocker","1.3.24","---",,"http://pmcferrin.ugate.net:81/photos/Live_Nature/"
9541,"Apache httpd-1.3","Other","bugs","CLOSED","FIXED","httpd on Win XP transmit garbage if element size >32K","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,4,"2002-05-31 14:58:41","Windows XP","P3","paulmcferrin","Paul McFerrin","blocker","1.3.24","---",,"http://pmcferrin.ugate.net:81/photos/Live_Nature/"
9548,"Apache httpd-1.3","Other mods","bugs","CLOSED","INVALID","mod_jk.so will not compile under AIX 4.3.3","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Other",,2,"2002-05-31 18:11:32","AIX","P3","dfields326","David Fields","normal","1.3.23","---",,
9557,"Apache httpd-2","All","bugs","CLOSED","FIXED","Corruption of HTTP/0.9 response","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,6,"2002-06-01 02:27:01","FreeBSD","P3","maximofff","Aleksey Maksimov","minor","2.0.36","---",,"http://serv.primcnti.ru/"
9566,"Apache httpd-2","All","bugs","CLOSED","INVALID","msi installer fails","2005-03-20 17:06:12",,"Apache HTTPD Bugs Mailing List","PC",,3,"2002-06-01 21:26:42","All","P3","rtrahan","Richard Trahan","blocker","2.0.36","---",,
9587,"Apache httpd-2","mod_autoindex","bugs","CLOSED","FIXED","Wrong icon with FancyIndexing","2005-03-20 17:06:12",,"Apache HTTPD Bugs Mailing List","PC",,9,"2002-06-03 19:52:08","All","P3","Timo.Weingaertner","Timo Weing","minor","2.0.36","---",,
9608,"Apache httpd-2","mod_proxy","bugs","CLOSED","INVALID","zero length Chunked connection fails with proxy redirect","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,3,"2002-06-04 21:57:38","Linux","P3","lsanders","Larry Sanderson","normal","2.0.36","---",,
9614,"Apache httpd-2","Runtime Config","bugs","CLOSED","INVALID","Drive letter issues with Apache 2.0.36 Win32 and DocumentRoot...","2005-03-20 17:06:12",,"Apache HTTPD Bugs Mailing List","PC",,3,"2002-06-05 01:59:37","All","P3","jnr8375","Joseph","normal","2.0.36","---",,
9618,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","Broken link to Apache API notes","2004-11-16 19:05:39",,"HTTP Server Documentation List","All",,2,"2002-06-05 04:43:40","other","P3","bojan","Bojan Smojver","normal","2.0.36","---",,"http://httpd.apache.org/docs-2.0/handler.html"
9619,"Apache httpd-2","Other Modules","bugs","CLOSED","WONTFIX","mod_auth_ldap from cvs have wrong init-params-method under hpux","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","HP",,2,"2002-06-05 06:48:54","HP-UX","P3","rweb007","ronny","normal","2.0.36","---",,
9626,"Apache httpd-1.3","Other mods","bugs","CLOSED","INVALID","ScriptAliasMatch fails with tilde in pattern","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,5,"2002-06-05 13:20:02","Linux","P3","carl","Carl Aron","normal","1.3.23","---",,"https://secure.maiatech.com/~guru/cgi/printenv"
9627,"Apache httpd-1.3","Build","bugs","CLOSED","INVALID","Apache_1.3.2.4-win32 doesn't accept Oracle's mod_ioplus.dll","2005-03-20 17:06:12",,"Apache HTTPD Bugs Mailing List","PC",,3,"2002-06-05 13:23:04","All","P3","mkozyurt","Kadri","blocker","1.3.24","---",,
9636,"Apache httpd-2","Platform","bugs","CLOSED","INVALID","Apache crash  with mssql_fetch_array (PHP 4.2.1)","2005-03-20 17:06:12",,"Apache HTTPD Bugs Mailing List","PC",,5,"2002-06-05 16:06:57","All","P3","cekstein","Clement","critical","2.0.36","---",,
9638,"Apache httpd-1.3","Documentation","docs","CLOSED","WONTFIX","setting of environment variable REMOTE_USER","2004-11-16 19:05:39",,"HTTP Server Documentation List","All",,2,"2002-06-05 16:22:58","All","P3","t.hartwig","Thomas Hartwig","normal","1.3.23","---",,"http://httpd.apache.org/docs/howto/auth.html"
9644,"Apache httpd-2","mod_ext_filter","bugs","CLOSED","FIXED","error logs entries for external filter, but page served ok","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,2,"2002-06-05 18:41:13","Linux","P3","bruno","Bruno Wolff III","minor","2.0.36","---",,
9647,"Apache httpd-1.3","mod_proxy","bugs","CLOSED","FIXED","win 1.3.24 broke mod_proxy when connecting to aspx page on IIS","2005-03-20 17:06:12",,"Apache HTTPD Bugs Mailing List","Other",,2,"2002-06-05 20:20:41","All","P3","simeyla","simon","major","1.3.24","---",,
9648,"Apache httpd-1.3","Documentation","docs","CLOSED","FIXED","User CGI FAQ should mention suexec problem","2004-11-16 19:05:39",,"HTTP Server Documentation List","All",,2,"2002-06-05 20:53:03","All","P3","saj","Stuart Johnston","enhancement","1.3.24","---",,"http://httpd.apache.org/docs/misc/FAQ.html#user-cgi"
9653,"Apache httpd-1.3","Documentation","docs","CLOSED","WONTFIX","mod_rewrite example exception","2004-11-16 19:05:39",,"HTTP Server Documentation List","Other",,2,"2002-06-06 04:52:14","other","P3","xxdpplus","MIIM Site Maintainer","normal","1.3.23","---",,"http://httpd.apache.org/docs/misc/rewriteguide.html"
9656,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","Support of FTP Proxy only partially documented","2004-11-16 19:05:39",,"HTTP Server Documentation List","Sun",,4,"2002-06-06 09:54:55","Solaris","P3","jserna","Jorge Serna","normal","2.0.36","---",,
9657,"Apache httpd-2","mod_ssl","bugs","CLOSED","INVALID","Opening https URL results in Cannot find server page in IE5, 5.5 ,6","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,12,"2002-06-06 10:16:37","Linux","P3","hostmaster","Denis Frolov","critical","2.0.44","---",,"https://194.204.62.58/"
9660,"Apache httpd-2","mod_so","bugs","CLOSED","FIXED","Using apxs2 with PHP causing inter-library conflict","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,3,"2002-06-06 12:17:17","Linux","P3","johan","online","blocker","2.0.36","---",,
9673,"Apache httpd-2","Core","bugs","CLOSED","FIXED","Conditional GET requests not handled properly with filtered content","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","All",,24,"2002-06-06 19:22:08","All","P1","ck-bugzilla","Christian Kohlsch","major","2.0.43","---",,
9678,"Apache httpd-1.3","mod_proxy","bugs","CLOSED","INVALID","UTF-8 streams break some browsers","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Other",,4,"2002-06-06 22:12:29","Linux","P3","martin","martin langhoff","major","1.3.24","---",,
9680,"Apache httpd-2","All","bugs","CLOSED","INVALID","Cannot get directory listing on","2005-03-20 17:06:12",,"Apache HTTPD Bugs Mailing List","PC",,2,"2002-06-07 00:57:17","All","P3","hchs","Cody Harris","critical","2.0.32","---",,"http://hchs.d2g.ca/pnsoftware"
9685,"Apache httpd-2","Build","bugs","CLOSED","FIXED","Don't install defaylt htdocs over an existing setup","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Other",,3,"2002-06-07 06:41:40","other","P3","bruno","Bruno Wolff III","enhancement","2.0.36","---",,
9686,"Apache httpd-2","mod_cgi","bugs","CLOSED","DUPLICATE","Apache's CGI and special characters like ","2005-03-20 17:06:12",,"Apache HTTPD Bugs Mailing List","PC",,3,"2002-06-07 07:57:13","All","P3","norbert.goepel","Norbert Goepel","critical","2.0.36","---",,
9689,"Apache httpd-2","mod_ssl","bugs","CLOSED","FIXED","httpd core dumps on certain configuration errors.","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Sun",,2,"2002-06-07 11:29:38","Solaris","P3","solomon","Marvin Solomon","major","2.0.36","---",,
9708,"Apache httpd-2","Core","bugs","CLOSED","FIXED","POST with keep-alive increases process size","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,2,"2002-06-07 22:17:55","Linux","P3","apxs","D Steinwand","normal","2.0.36","---",,
9710,"Apache httpd-2","mod_proxy","bugs","CLOSED","INVALID","AddDefaulCharset Directive overwrites original Charset of proxied pages","2005-09-21 03:09:19",,"Apache HTTPD Bugs Mailing List","PC",,4,"2002-06-07 23:01:15","All","P3","swinter","Stephan Winter","normal","2.0.36","---",,
