"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Priority","Severity","Reporter","URL","Version","Keywords"
11654,"Apache httpd-2","Core","bugs","CLOSED","INVALID","2.0.40 fails to start on a Windows 2000 PC","2005-03-20 17:06:12","P3","critical","dave_tisdall",,"2.0.40",
11660,"Apache httpd-2","Documentation","docs","CLOSED","WONTFIX","a New Hebrew Translation for ""Test Page for Apache Installation""","2006-11-15 00:09:22","P3","enhancement","x86zman","http://www.aquanet.co.il/vip/zoro6666/_tmp/index.html.he.iso8859-8","2.0.40","PatchAvailable"
11673,"Apache httpd-2","Runtime Config","bugs","CLOSED","FIXED","restartssl for ssl servers","2004-11-16 19:05:39","P3","normal","aryeh.katz",,"2.0.39",
11761,"Apache httpd-2","mod_negotiation","bugs","CLOSED","WORKSFORME","Content negotiation doesn't work with PHP","2004-11-16 19:05:39","P3","normal","svdbeek","http://www.rivinfo.com/svdbeek/tmp.php","2.0.39",
11764,"Apache httpd-2","All","bugs","CLOSED","INVALID","fatal error C1083: Cannot open include file: 'apr.h': No such file or directory","2005-03-20 17:06:12","P3","critical","fedj",,"2.0.40",
11769,"Apache httpd-2","All","bugs","CLOSED","INVALID","2.0.39 Bindist does not work on all versions of Solaris 8","2004-11-16 19:05:39","P3","normal","baillied",,"2.0.39",
11778,"Apache httpd-2","Core","bugs","CLOSED","INVALID","2.0.39 to 2.0.40 upgrade fails to load PHP module","2004-11-16 19:05:39","P3","normal","mcrooks88",,"2.0.40","FAQ"
11780,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","maxclients directive documentation is incorrect WRT worker MPM","2004-11-16 19:05:39","P3","normal","michael","http://httpd.apache.org/docs-2.0/mod/mpm_common.html#maxclients","2.0.40",
11791,"Apache httpd-2","mod_env","bugs","CLOSED","FIXED","NULL pointer dereference in merge_env_dir_configs","2004-11-16 19:05:39","P3","normal","timh",,"2.0.40","PatchAvailable"
11793,"Apache httpd-2","mod_ext_filter","bugs","CLOSED","FIXED","Parse error in ExtFilterDefine","2004-11-16 19:05:39","P3","normal","sebastian.wolfgarten",,"2.0.40",
11794,"Apache httpd-2","mod_ext_filter","bugs","CLOSED","DUPLICATE","Another parsing error with ExtFilterDefine","2004-11-16 19:05:39","P3","normal","sebastian.wolfgarten",,"2.0.40",
11799,"Apache httpd-2","All","bugs","CLOSED","INVALID","Apache 2.0.40 and mod_jk2.dll mismatch","2005-03-20 17:06:12","P3","critical","dshort",,"2.0.40",
11800,"Apache httpd-2","mod_proxy","bugs","CLOSED","FIXED","Handling Invalid proxied response headers","2004-11-16 19:05:39","P3","critical","brian.dawson",,"2.0.36","FAQ"
11801,"Apache httpd-2","All","bugs","CLOSED","DUPLICATE","Impossible to shut down service - Major crash","2005-03-20 17:06:12","P3","major","Richard",,"2.0.40",
11803,"Apache httpd-2","Runtime Config","bugs","CLOSED","DUPLICATE","W2K crashes while stopping the Apache service","2005-03-20 17:06:12","P3","critical","mail",,"2.0.40",
11806,"Apache httpd-2","All","bugs","RESOLVED","DUPLICATE","Services Install (Win32)","2005-03-20 17:06:12","P3","normal","randall","http://www.bestcrack.net","2.0.40",
11854,"Apache httpd-2","Core","bugs","CLOSED","FIXED","Unable to Start Apache2 (exits in 1/2 second after start, leaving [crit] errors in Log)","2005-03-20 17:06:12","P3","critical","x86zman",,"2.0.40","FAQ"
11892,"Apache httpd-2","Other Modules","bugs","CLOSED","INVALID","Apache and PHP does not startup","2005-03-20 17:06:12","P3","major","mwpage","http://mwhessel.xs4all.nl/","2.0.40",
11913,"Apache httpd-2","mod_isapi","bugs","CLOSED","FIXED","Timing issues with ISAPIFakeAsync completion notification causes Apache lockups","2005-03-20 17:06:12","P3","critical","jdesetto","http://cvs.apache.org/viewcvs.cgi/*checkout*/httpd-2.0/modules/arch/win32/mod_isapi.c?rev=1.86","2.0.39",
11954,"Apache httpd-2","Platform","bugs","CLOSED","FIXED","Server won't start when international characters exist in environment","2005-03-20 17:06:12","P3","major","christofer.akersten",,"2.0.40",
11960,"Apache httpd-2","Runtime Config","bugs","RESOLVED","WONTFIX","Apache default config doesn't include uk langauge in mod-negotitaion, and has some charset issues.","2004-11-16 19:05:39","P3","major","bohdan",,"2.0-HEAD",
11970,"Apache httpd-2","Core","bugs","CLOSED","WORKSFORME","Garbage in access.log","2005-03-20 17:06:12","P3","normal","rouxdenis",,"2.0.35",
11971,"Apache httpd-2","mod_proxy","bugs","RESOLVED","FIXED","HTTP proxy header ""Via"" with wrong hostname if ServerName not set or UseCanonicalName Off","2007-06-08 09:22:49","P3","normal","apache-bugzilla",,"2.0.54",
11977,"Apache httpd-2","All","bugs","CLOSED","DUPLICATE","Apache shutdown causes STOP:0x000000CB in afd.sys","2005-03-20 17:06:12","P3","critical","xe",,"2.0.40",
11978,"Apache httpd-2","mod_ext_filter","bugs","CLOSED","WONTFIX","Output filter not working with ie but with netscape","2004-11-16 19:05:39","P3","normal","sebastian.wolfgarten",,"2.0.43",
11979,"Apache httpd-2","support","bugs","CLOSED","WONTFIX","apachectl status doesn't recognize if apache isn't running on port 80","2004-11-16 19:05:39","P3","normal","apache-bugzilla",,"2.0.40",
11983,"Apache httpd-2","Core","bugs","CLOSED","FIXED","Connection closed prematurly on CGI requests","2005-03-20 17:06:12","P3","normal","hb",,"2.0.43",
11993,"Apache httpd-2","mod_proxy","bugs","RESOLVED","DUPLICATE","PDFs served through ProxyPass show up blank","2004-11-26 02:31:28","P3","critical","rfreilich",,"2.0-HEAD","FAQ"
11997,"Apache httpd-2","mpm_winnt","bugs","RESOLVED","WORKSFORME","NT MPM assertion ""(rv >= 0) && (rv < threads_created)"" failed","2012-10-26 18:31:15","P1","major","danderse","http://www.dmatech.net/ http://www.coe.uncc.edu/~danderse/","2.0.59",
12011,"Apache httpd-2","Runtime Config","bugs","CLOSED","FIXED","httpd.conf changes don't apply when restarting the Apache service","2005-03-20 17:06:12","P3","minor","psychosos",,"2.0.40",
12033,"Apache httpd-2","All","bugs","REOPENED","---","Graceful restart immediately result in [warn] long lost child came home!","2015-10-01 11:22:39","P3","normal","info",,"2.4.10",
12054,"Apache httpd-2","All","bugs","CLOSED","FIXED","SECURITY: Apache serving 'private' files!","2005-03-20 17:06:12","P3","major","rouxdenis","http://httpd.apache.org/info/security_bulletin_20020809a.txt","2.0.39","FAQ"
12066,"Apache httpd-2","Other Modules","bugs","CLOSED","FIXED","htpasswd.exe does not work","2005-03-20 17:06:12","P3","normal","vital",,"2.0.40",
12068,"Apache httpd-2","mod_cgi","bugs","RESOLVED","INVALID","POST body truncation","2006-04-26 05:59:34","P3","major","buczek",,"2.0.39",
12082,"Apache httpd-2","All","bugs","CLOSED","DUPLICATE","impossible to load PHP with my new Apache 2.0.40","2005-03-20 17:06:12","P3","major","rouxdenis",,"2.0.40",
12091,"Apache httpd-2","Other Modules","bugs","CLOSED","FIXED","Apache 2 httpd-ldap modules crash on Windows on startup","2005-03-20 17:06:12","P3","critical","jessh",,"2.0.40",
12093,"Apache httpd-2","Build","bugs","CLOSED","WONTFIX","Binary distribution scripts don't handle ssl.conf or highperformance.conf","2004-11-16 19:05:39","P3","normal","jessh",,"2.0.40",
12094,"Apache httpd-2","Build","bugs","CLOSED","WONTFIX","binbuild.sh does not allow customization of configure arguments","2004-11-16 19:05:39","P3","normal","jessh",,"2.0.40",
12099,"Apache httpd-2","Core","bugs","CLOSED","INVALID","Extremely slow downloads from Solaris 8 (and other?) clients","2005-03-20 17:06:12","P3","critical","jessh",,"2.0.40",
12100,"Apache httpd-2","Other Modules","bugs","CLOSED","INVALID","Program received signal SIGSEGV, Segmentation fault.","2004-11-16 19:05:39","P3","critical","wahibn",,"2.0.40",
12123,"Apache httpd-2","mod_auth_digest","bugs","RESOLVED","LATER","No BUG! A directive for using an external func Get_hash() is very usefull","2005-03-20 17:06:12","P3","enhancement","frank.palme",,"2.0.40",
12132,"Apache httpd-2","mod_rewrite","bugs","CLOSED","FIXED","mod_rewrite Set-Cookie bug","2004-11-16 19:05:39","P3","normal","apachebugs",,"2.0.40","PatchAvailable"
12151,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","Very misleading typo in the docs on 3rd-party DSO compilation.","2004-11-16 19:05:39","P3","minor","god","http://httpd.apache.org/docs-2.0/dso.html","2.0-HEAD",
12155,"Apache httpd-2","mod_rewrite","bugs","CLOSED","DUPLICATE","[mod_rewrite] last character of request is stripped","2004-11-16 19:05:39","P3","blocker","info",,"2.0.40",
12162,"Apache httpd-2","mod_isapi","bugs","CLOSED","FIXED","Every correct ISAPI call returns error message","2005-03-20 17:06:12","P3","blocker","aklimuk",,"2.0.40",
12172,"Apache httpd-2","mod_rewrite","bugs","CLOSED","FIXED","Path specification when setting a cookie with mod_rewrite","2004-11-16 19:05:39","P3","enhancement","apachebugs",,"2.0.40","PatchAvailable"
12175,"Apache httpd-2","mod_rewrite","bugs","CLOSED","DUPLICATE","mod_rewrite does not create the rewritelock file","2004-11-16 19:05:39","P3","blocker","camposr",,"2.0.40",
12181,"Apache httpd-2","mod_rewrite","bugs","CLOSED","FIXED","Improved cookie logging in mod_rewrite","2004-11-16 19:05:39","P3","enhancement","apachebugs",,"2.0.40","PatchAvailable"
12187,"Apache httpd-2","mpm_perchild","bugs","CLOSED","WONTFIX","Standard config with perchild; Apache is blocked","2004-11-16 19:05:39","P3","blocker","concept",,"2.0-HEAD",
12206,"Apache httpd-2","All","bugs","CLOSED","INVALID","SubDomain Alias","2004-11-16 19:05:39","P3","enhancement","info",,"2.0.40",
12207,"Apache httpd-2","Core","bugs","CLOSED","FIXED","If-None-Match requests always return 304 with FileETag None directive","2004-11-16 19:05:39","P3","critical","andrew",,"2.0-HEAD","PatchAvailable"
12208,"Apache httpd-2","Build","bugs","CLOSED","FIXED","The latest kit 'httpd-2.0.40-win32-src' does not build under Windows","2005-03-20 17:06:12","P3","normal","cm",,"2.0.40",
12229,"Apache httpd-2","Other Modules","bugs","CLOSED","DUPLICATE","Apache 2 unable to start with php-4.2.2 as module","2004-11-16 19:05:39","P3","major","cbaelum",,"2.0.40",
12237,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","-i switch for installing as new service not implemented","2004-11-16 19:05:39","P5","minor","picaune",,"2.0.40",
12241,"Apache httpd-2","Runtime Config","bugs","CLOSED","DUPLICATE","adding svg and ico mime-types","2004-11-16 19:05:39","P3","enhancement","psychosos",,"2.0-HEAD",
12243,"Apache httpd-2","Build","bugs","CLOSED","INVALID","exports.c multiple compilation errors","2004-11-16 19:05:39","P3","critical","kh",,"2.0.40",
12284,"Apache httpd-2","Core","bugs","CLOSED","DUPLICATE","Stopping Apache service crashes computer","2005-03-20 17:06:12","P3","minor","michael.hawkshaw",,"2.0.40",
12287,"Apache httpd-2","Runtime Config","bugs","CLOSED","INVALID","No Available Listening Sockets","2005-03-20 17:06:12","P3","critical","aerith",,"2.0.44",
12294,"Apache httpd-2","All","bugs","CLOSED","INVALID","Apache with Xalan and OutputToHandler creates memory leak","2005-03-20 17:06:12","P3","normal","josef.zellner",,"2.0.40",
12296,"Apache httpd-2","Other Modules","bugs","CLOSED","FIXED","AuthLDAPGroup* directives broken","2004-11-16 19:05:39","P3","normal","jwf","http://www.snet.net","2.0.40","PatchAvailable"
12320,"Apache httpd-2","Core","bugs","CLOSED","FIXED","ap_get_client_block memory hog","2004-11-16 19:05:39","P3","major","eider",,"2.0.40",
12340,"Apache httpd-2","mod_proxy","bugs","RESOLVED","FIXED","WindowsXP proxy, child process exited with status 3221225477","2007-10-07 16:59:22","P3","normal","tjcw",,"2.0.47",
12353,"Apache httpd-2","mod_cern_meta","bugs","CLOSED","FIXED","Server creates empty meta files where MetaFiles on","2004-11-16 19:05:39","P3","minor","owen.rees",,"2.0.39","PatchAvailable"
12355,"Apache httpd-2","mod_ssl","bugs","RESOLVED","FIXED","POST incompatible w/ renegotiate https: connection","2014-02-17 13:44:09","P3","normal","sb",,"2.5-HEAD","PatchAvailable"
12356,"Apache httpd-2","mod_rewrite","bugs","CLOSED","WONTFIX","[mod_rewrite] does not work in server-context (httpd.conf)","2004-11-16 19:05:39","P3","critical","info",,"2.0.40",
12388,"Apache httpd-2","Other Modules","bugs","CLOSED","DUPLICATE","Binary incompatibilities for modules developed with different builds of Apache v2.","2004-11-16 19:05:39","P3","normal","cm",,"2.0.40",
12426,"Apache httpd-2","mod_proxy","bugs","CLOSED","INVALID","mod_proxy broken under high load ?","2004-11-16 19:05:39","P3","normal","amund.elstad",,"2.0-HEAD",
12464,"Apache httpd-2","All","bugs","CLOSED","INVALID","Apache2.x fails to start on Win2k","2007-03-27 19:32:04","P3","critical","parikshit",,"2.0.43",
12479,"Apache httpd-2","support","bugs","CLOSED","FIXED","htpasswd -c option is ""backwards""","2004-11-16 19:05:39","P3","normal","sullo",,"2.0.40",
12483,"Apache httpd-2","Other Modules","bugs","CLOSED","FIXED","auth_ldap does not handle non-ASCII characters in auth name","2004-11-16 19:05:39","P3","critical","jessh",,"2.0.40",
12500,"Apache httpd-2","Build","bugs","CLOSED","WORKSFORME","'configure: error: unrecognized option: --add' in apache httpd-2.0.40","2004-11-16 19:05:39","P3","normal","rowe",,"2.0.40",
12506,"Apache httpd-2","mpm_winnt","bugs","CLOSED","DUPLICATE","AFD.SYS locking pages in memory","2005-03-20 17:06:12","P3","normal","meyer","http://meyer.comm.uiuc.edu","2.0.40",
12507,"Apache httpd-2","mod_deflate","bugs","CLOSED","FIXED","mod_deflate gzip-only-text/html logic error","2004-11-16 19:05:39","P3","normal","kspinka","N/A","2.0-HEAD",
12542,"Apache httpd-2","Build","bugs","CLOSED","INVALID","cannot parse more than 1 php file icluded with ssi","2005-03-20 17:06:12","P3","major","vlaakso",,"2.0.40",
12595,"Apache httpd-2","All","bugs","CLOSED","INVALID","Failure to start Apache Server after changes to httpd.conf file","2005-03-20 17:06:12","P3","critical","vstockel",,"2.0.40",
12596,"Apache httpd-2","mod_autoindex","bugs","CLOSED","FIXED","mod_autoindex doesn't unescape the pattern from query string","2004-11-16 19:05:39","P3","normal","nd",,"2.0.40",
12625,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","Undocument SSLOptions CompatEnvVars","2004-11-16 19:05:39","P3","enhancement","anthonyu",,"2.0.40",
12631,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","integrating 3rd-party module into Apache build","2004-11-16 19:05:39","P3","blocker","rowe",,"2.0-HEAD",
12635,"Apache httpd-2","All","bugs","CLOSED","INVALID","File descriptor problem on Apache 2.0.39","2004-11-16 19:05:39","P3","critical","mcai",,"2.0.39",
12652,"Apache httpd-2","All","bugs","CLOSED","DUPLICATE","graceful restart via the command-line fails","2004-11-16 19:05:39","P3","minor","Kristian.Bergmann",,"2.0.43",
12655,"Apache httpd-2","mod_include","bugs","CLOSED","FIXED","SSI ""include virtual"" sometimes causing QUERY_STRING variable to be garbage.","2005-08-31 23:26:51","P3","major","bild",,"2.0-HEAD","PatchAvailable"
12660,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","wrong url in default httpd.conf","2004-11-16 19:05:39","P3","enhancement","thomasb+apache.org-bugs",,"2.0.40",
12664,"Apache httpd-2","mod_negotiation","bugs","RESOLVED","INVALID","Nasty interactions between mod_negotiation (MultiViews) and mod_alias (RedirectMatch)","2004-11-16 19:05:39","P3","normal","david.madore","http://www.eleves.ens.fr:8080/home/madore/.test/apachebug/","2.0.40",
12669,"Apache httpd-2","Build","bugs","CLOSED","INVALID","Makefile has incorrect path","2004-11-16 19:05:39","P3","normal","tony",,"2.0.40",
12678,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","Bad link and short on content","2004-11-16 19:05:39","P3","minor","nathan","http://httpd.apache.org/docs-2.0/faq/","2.0.40",
12680,"Apache httpd-2","mod_auth_digest","bugs","RESOLVED","FIXED","Digest authentication with integrity protection","2015-12-28 11:05:06","P3","enhancement","emanuel.abb",,"2.0.39",
12693,"Apache httpd-2","mod_rewrite","bugs","CLOSED","INVALID","%{REMOTE_USER} in mod_rewrite is NULL","2004-11-16 19:05:39","P3","normal","serg",,"2.0.40",
12705,"Apache httpd-2","mod_ssl","bugs","CLOSED","FIXED","mod_ssl stuck in infinite loop","2005-03-20 17:06:12","P3","normal","amund.elstad",,"2.0.40",
12708,"Apache httpd-2","All","bugs","CLOSED","INVALID","New Virus","2004-11-16 19:05:39","P3","major","apila","http://www.upi.com/view.cfm?StoryID=20020916-030318-5932r","2.0.32",
12711,"Apache httpd-2","support","bugs","CLOSED","WONTFIX","ab: reporting ApacheBench/2.0.40-dev","2004-11-16 19:05:39","P3","minor","bojan","N/A","2.0.43",
12731,"Apache httpd-2","mod_ext_filter","bugs","CLOSED","INVALID","A way to run php auto_prepend_file before not-to-be-parsed files would be nice","2004-11-16 19:05:39","P3","enhancement","gurra16",,"2.0.40",
12744,"Apache httpd-2","mod_dav","bugs","CLOSED","INVALID","Unable to browse directory with non-english name with WebDav client","2004-11-16 19:05:39","P3","major","dron",,"2.0.40",
12757,"Apache httpd-2","Other Modules","bugs","CLOSED","FIXED","mod_ldap cache tries to open an existing shared memory file","2004-11-16 19:05:39","P3","normal","skelly",,"2.0-HEAD",
12760,"Apache httpd-2","Core","bugs","CLOSED","INVALID","First call of getservbyname in module causes segm fault","2004-11-16 19:05:39","P3","major","uwe",,"2.0.40",
12767,"Apache httpd-2","mod_proxy","bugs","CLOSED","INVALID","Proxy to a server that returns a 301 causes delay","2005-03-20 17:06:12","P3","normal","jfletcher",,"2.0.40",
12774,"Apache httpd-2","mpm_worker","bugs","CLOSED","INVALID","child processes not releasing logfiles correctly (not handling signals?)","2004-11-16 19:05:39","P3","major","michael",,"2.0.40",
12779,"Apache httpd-2","Core","bugs","CLOSED","FIXED","Link error for _ap_load_dll_func","2004-11-16 19:05:39","P3","normal","erich.prchal",,"2.0.40",
12782,"Apache httpd-2","Build","bugs","CLOSED","WORKSFORME","httpd -k restart doesn't work perfectly.","2004-11-16 19:05:39","P3","normal","rbb",,"2.0.40",
12788,"Apache httpd-2","All","bugs","CLOSED","INVALID","Unable to install in Windows 2000 Pro.","2005-03-20 17:06:12","P3","normal","yatshing_tam",,"2.0.40",
12790,"Apache httpd-2","Build","bugs","CLOSED","INVALID","pcre fails to build with linked libssl.so.0.9.6g","2004-11-16 19:05:39","P3","normal","ann.keane",,"2.0.40",
12811,"Apache httpd-2","mod_auth","bugs","CLOSED","WORKSFORME","unnecessary additional request during basic authentication","2005-03-20 17:06:12","P3","normal","paolo.greco",,"2.0.40",
